country_code,region_code,region,year,ncd_probability_30_70,ncd_probability_low,ncd_probability_high,data_quality_note,ncd_mortality_rate,ncd_mortality_rate_low,ncd_mortality_rate_high
LVA,EUR,Europe,2005,28.5,25.6,32.0,,741.722229004,647.122680664,902.148925781
LVA,EUR,Europe,2006,29.1,26.1,32.6,,749.09362793,651.898376465,907.149780273
LVA,EUR,Europe,2007,28.7,25.6,32.0,,744.193054199,642.806152344,900.381652832
LVA,EUR,Europe,2008,27.3,24.2,30.5,,691.381713867,594.053039551,836.976989746
LVA,EUR,Europe,2009,26.1,23.1,29.3,,660.704406738,566.784240723,802.164367676
LVA,EUR,Europe,2010,26.1,23.1,29.4,,654.65814209,562.569519043,798.357788086
LVA,EUR,Europe,2011,25.2,22.4,28.6,,615.00982666,528.092590332,752.295837402
LVA,EUR,Europe,2012,24.1,21.4,27.5,,611.197814941,523.791748047,751.212219238
LVA,EUR,Europe,2013,23.6,20.9,26.9,,594.382507324,508.512390137,730.135681152
LVA,EUR,Europe,2014,23.3,20.6,26.7,,578.644104004,493.104553223,714.020874023
LVA,EUR,Europe,2015,22.1,19.4,25.4,,571.387023926,485.266265869,707.453552246
LVA,EUR,Europe,2016,22.1,19.3,25.3,,565.895019531,479.762115479,703.072937012
LVA,EUR,Europe,2017,22.4,19.5,25.7,,566.355163574,479.069732666,705.936950684
LVA,EUR,Europe,2018,22.2,19.3,25.6,,566.108581543,476.972961426,708.022094727
LVA,EUR,Europe,2019,21.1,18.1,24.5,,540.114013672,451.675140381,680.922058105
LVA,EUR,Europe,2020,21.1,17.8,24.8,,545.767822266,449.166534424,697.848571777
LVA,EUR,Europe,2021,22.7,18.7,27.2,,595.787719727,476.822662354,773.074462891
MAR,EMR,Eastern Mediterranean,2000,24.0,16.2,32.6,,628.645568848,388.464904785,966.163208008
MAR,EMR,Eastern Mediterranean,2001,23.8,16.0,32.6,,623.737060547,385.309844971,958.902038574
MAR,EMR,Eastern Mediterranean,2002,23.5,15.6,32.3,,616.860839844,379.403717041,950.057678223
MAR,EMR,Eastern Mediterranean,2003,23.6,15.7,32.5,,620.319213867,382.402923584,954.749267578
MAR,EMR,Eastern Mediterranean,2004,23.6,15.6,32.6,,621.947753906,383.040588379,957.337402344
MAR,EMR,Eastern Mediterranean,2005,23.6,15.5,32.8,,624.5,383.250610352,963.240234375
MAR,EMR,Eastern Mediterranean,2006,23.5,15.5,32.9,,624.745849609,382.679168701,963.974121094
MAR,EMR,Eastern Mediterranean,2007,23.6,15.5,33.1,,626.444274902,383.49041748,968.027587891
MAR,EMR,Eastern Mediterranean,2008,23.3,15.3,32.8,,622.179870605,380.063568115,962.836914063
MAR,EMR,Eastern Mediterranean,2009,23.1,15.1,32.7,,619.390869141,378.013031006,962.680419922
MAR,EMR,Eastern Mediterranean,2010,22.9,15.0,32.7,,617.333007813,375.56552124,963.787780762
MAR,EMR,Eastern Mediterranean,2011,22.9,14.8,32.8,,618.659912109,374.221313477,970.044799805
MAR,EMR,Eastern Mediterranean,2012,22.7,14.6,32.9,,617.673950195,371.346740723,974.168579102
MAR,EMR,Eastern Mediterranean,2013,22.6,14.5,32.9,,618.512329102,370.332366943,975.783203125
MAR,EMR,Eastern Mediterranean,2014,22.6,14.4,32.9,,620.166870117,370.197692871,978.394226074
MAR,EMR,Eastern Mediterranean,2015,22.7,14.5,32.9,,622.114318848,371.594573975,979.159851074
MAR,EMR,Eastern Mediterranean,2016,22.6,14.5,32.8,,623.387939453,372.757446289,977.907958984
MAR,EMR,Eastern Mediterranean,2017,22.6,14.5,32.7,,624.198608398,375.375518799,974.803710938
MAR,EMR,Eastern Mediterranean,2018,22.7,14.8,32.6,,626.166809082,379.733337402,974.118041992
MAR,EMR,Eastern Mediterranean,2019,22.6,14.8,32.4,,624.096496582,380.703552246,969.0625
MAR,EMR,Eastern Mediterranean,2020,22.6,14.9,32.2,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",631.812805176,389.929321289,982.151794434
MAR,EMR,Eastern Mediterranean,2021,22.0,14.4,31.3,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",610.39074707,380.291107178,954.370361328
MDA,EUR,Europe,2000,36.1,33.4,40.4,,1093.35546875,951.247375488,1324.775146484
MDA,EUR,Europe,2001,34.3,31.5,38.3,,1054.130859375,904.341064453,1270.43359375
MDA,EUR,Europe,2002,35.3,32.4,39.3,,1090.889648438,928.301940918,1302.861572266
MDA,EUR,Europe,2003,35.3,32.1,39.1,,1096.339355469,923.817810059,1297.415649414
MDA,EUR,Europe,2004,34.6,31.4,38.3,,1039.522705078,869.544189453,1231.492675781
MDA,EUR,Europe,2005,35.6,32.4,39.5,,1102.205932617,921.835510254,1305.342895508
MDA,EUR,Europe,2006,34.4,31.2,38.1,,1025.934814453,854.964660645,1213.947875977
MDA,EUR,Europe,2007,33.0,29.9,36.6,,975.897216797,811.975219727,1153.111694336
MDA,EUR,Europe,2008,31.8,28.7,35.2,,929.214233398,771.275390625,1100.640625
MDA,EUR,Europe,2009,31.9,28.8,35.3,,918.151611328,763.237243652,1088.862060547
MDA,EUR,Europe,2010,31.8,28.7,35.2,,929.058166504,774.246398926,1102.260009766
MDA,EUR,Europe,2011,28.2,25.3,31.3,,812.182800293,674.799804688,962.400817871
MDA,EUR,Europe,2012,26.7,24.0,29.7,,784.402038574,650.065795898,927.601928711
MDA,EUR,Europe,2013,25.2,22.5,28.0,,730.588623047,602.187316895,861.064147949
MDA,EUR,Europe,2014,25.3,22.5,28.0,,738.038635254,603.004943848,862.750610352
MDA,EUR,Europe,2015,26.3,23.2,28.9,,739.544189453,594.423034668,855.854980469
MDA,EUR,Europe,2016,25.6,22.4,28.0,,695.384277344,551.88861084,798.946044922
MDA,EUR,Europe,2017,24.0,20.9,26.3,,659.069030762,516.45526123,752.881530762
MDA,EUR,Europe,2018,24.1,20.9,26.3,,650.3671875,506.895599365,741.575256348
MDA,EUR,Europe,2019,24.0,20.3,26.7,,632.614379883,481.511413574,733.529785156
MDA,EUR,Europe,2020,23.7,20.2,26.0,,640.674255371,488.552093506,734.823059082
MDA,EUR,Europe,2021,24.7,20.6,27.6,,733.301757813,548.628051758,853.921142578
MDG,AFR,Africa,2000,29.4,19.3,41.1,,753.483581543,436.13760376,1216.587402344
MDG,AFR,Africa,2001,29.0,19.0,40.7,,745.770202637,430.598114014,1208.24206543
MDG,AFR,Africa,2002,29.5,19.2,41.3,,756.837036133,436.102752686,1227.259887695
MDG,AFR,Africa,2003,29.8,19.4,41.8,,763.429199219,440.740570068,1238.311767578
MDG,AFR,Africa,2004,29.8,19.3,41.9,,764.374572754,439.05279541,1245.359375
MDG,AFR,Africa,2005,29.2,18.8,41.3,,750.71887207,429.518218994,1229.387451172
MDG,AFR,Africa,2006,28.8,18.4,41.0,,742.87902832,422.167205811,1222.205932617
MDG,AFR,Africa,2007,28.3,17.9,40.4,,729.12713623,411.336486816,1206.567382813
MDG,AFR,Africa,2008,28.0,17.6,40.2,,723.764953613,406.086181641,1202.521118164
MDG,AFR,Africa,2009,27.9,17.5,40.1,,718.485839844,401.673431396,1197.700683594
MDG,AFR,Africa,2010,27.8,17.4,40.1,,717.894287109,399.3644104,1200.810546875
MDG,AFR,Africa,2011,27.7,17.2,40.1,,715.668029785,396.959259033,1202.440673828
MDG,AFR,Africa,2012,27.2,16.8,39.5,,702.856445313,388.83770752,1186.086425781
MDG,AFR,Africa,2013,27.0,16.6,39.4,,701.566833496,387.17276001,1185.736938477
MDG,AFR,Africa,2014,27.2,16.8,39.7,,705.688781738,389.643493652,1193.915161133
MDG,AFR,Africa,2015,26.8,16.5,39.2,,696.757385254,384.725769043,1179.817504883
MDG,AFR,Africa,2016,26.9,16.4,39.3,,696.58984375,384.187591553,1183.506713867
MDG,AFR,Africa,2017,26.6,16.1,38.9,,691.786804199,381.180755615,1178.275878906
MDG,AFR,Africa,2018,26.5,16.1,38.9,,692.574768066,381.272857666,1183.257446289
MDG,AFR,Africa,2019,26.5,16.0,38.9,,693.773803711,382.173980713,1188.779907227
MDG,AFR,Africa,2020,27.0,16.4,39.7,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",715.739624023,396.114807129,1228.265625
MDG,AFR,Africa,2021,25.9,15.8,38.3,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",682.248291016,377.675537109,1170.054931641
MDV,SEAR,South-East Asia,2000,29.9,20.9,40.5,,762.772155762,492.851623535,1135.194702148
MDV,SEAR,South-East Asia,2001,29.1,20.5,39.5,,751.438171387,490.831542969,1114.314819336
MDV,SEAR,South-East Asia,2002,28.0,20.0,37.7,,741.355285645,490.460327148,1098.083618164
MDV,SEAR,South-East Asia,2003,27.2,19.6,36.5,,738.242248535,492.611633301,1093.008789063
MDV,SEAR,South-East Asia,2004,25.4,18.4,34.3,,715.462890625,479.999481201,1054.850097656
MDV,SEAR,South-East Asia,2005,24.5,17.8,32.9,,691.698242188,464.955169678,1012.765808105
MDV,SEAR,South-East Asia,2006,23.6,17.2,31.7,,680.1171875,457.665008545,993.081848145
MDV,SEAR,South-East Asia,2007,22.8,16.6,30.5,,668.525024414,451.557678223,976.751831055
MDV,SEAR,South-East Asia,2008,22.2,16.2,29.7,,651.257202148,442.436065674,951.713989258
MDV,SEAR,South-East Asia,2009,21.5,15.7,28.8,,635.194458008,433.537414551,929.709655762
MDV,SEAR,South-East Asia,2010,20.7,15.1,27.9,,624.75012207,428.421936035,916.326843262
MDV,SEAR,South-East Asia,2011,19.8,14.4,26.7,,608.00579834,416.415283203,890.142578125
MDV,SEAR,South-East Asia,2012,18.6,13.5,25.3,,563.732299805,384.999206543,824.734741211
MDV,SEAR,South-East Asia,2013,17.3,12.5,23.6,,543.754821777,370.993408203,796.176940918
MDV,SEAR,South-East Asia,2014,16.0,11.7,22.2,,523.100585938,361.978759766,780.887695313
MDV,SEAR,South-East Asia,2015,15.1,11.1,21.5,,503.065155029,358.331207275,782.554748535
MDV,SEAR,South-East Asia,2016,14.2,10.6,20.8,,482.551025391,354.055145264,779.890686035
MDV,SEAR,South-East Asia,2017,13.6,10.3,20.3,,464.359588623,347.412902832,774.959960938
MDV,SEAR,South-East Asia,2018,12.9,9.8,19.9,,444.252563477,338.745788574,766.506958008
MDV,SEAR,South-East Asia,2019,12.6,9.5,19.9,,911.539916992,718.274230957,1661.909790039
MDV,SEAR,South-East Asia,2020,11.2,8.4,18.0,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",886.975891113,706.573608398,1698.173828125
MDV,SEAR,South-East Asia,2021,9.0,6.4,14.8,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",824.317687988,657.421630859,1582.317382813
MEX,AMR,Americas,2000,17.0,15.8,18.0,,481.964477539,414.066345215,552.225646973
MEX,AMR,Americas,2001,16.7,15.4,17.7,,476.509277344,408.109130859,546.705871582
MEX,AMR,Americas,2002,17.1,15.8,18.1,,480.878723145,411.964111328,550.385314941
MEX,AMR,Americas,2003,17.1,15.8,18.1,,483.869812012,413.77557373,553.710388184
MEX,AMR,Americas,2004,16.8,15.4,17.7,,473.045257568,403.438690186,542.063476563
MEX,AMR,Americas,2005,16.8,15.5,17.8,,480.974182129,410.149017334,551.816894531
MEX,AMR,Americas,2006,16.5,15.0,17.4,,465.279663086,395.452911377,537.471435547
MEX,AMR,Americas,2007,16.3,14.8,17.3,,462.5574646,393.147369385,539.915710449
MEX,AMR,Americas,2008,16.7,15.1,17.8,,478.479980469,410.052703857,562.692382813
MEX,AMR,Americas,2009,16.4,15.0,17.5,,470.836273193,407.368896484,556.511230469
MEX,AMR,Americas,2010,16.4,14.9,17.5,,482.586334229,420.240966797,573.965637207
MEX,AMR,Americas,2011,15.8,14.4,16.8,,463.225952148,405.946350098,556.226806641
MEX,AMR,Americas,2012,15.8,14.5,16.9,,458.909545898,406.472991943,557.45892334
MEX,AMR,Americas,2013,15.4,14.2,16.5,,453.34588623,406.720977783,555.303283691
MEX,AMR,Americas,2014,15.8,14.7,17.0,,460.172698975,417.661376953,567.58581543
MEX,AMR,Americas,2015,15.8,14.8,17.2,,463.32510376,424.395294189,578.980895996
MEX,AMR,Americas,2016,16.1,15.2,17.6,,466.616668701,431.77130127,586.983825684
MEX,AMR,Americas,2017,15.7,15.0,17.3,,456.675811768,425.209747314,577.991760254
MEX,AMR,Americas,2018,15.3,14.7,16.8,,446.854156494,419.840576172,565.458374023
MEX,AMR,Americas,2019,15.3,14.8,16.9,,449.543426514,421.220306396,566.527770996
MEX,AMR,Americas,2020,16.7,14.8,19.8,,458.353851318,399.986724854,607.958068848
MEX,AMR,Americas,2021,16.3,13.7,20.1,,455.399627686,380.536560059,622.456787109
MKD,EUR,Europe,2000,25.7,20.5,31.2,,738.750244141,588.889160156,971.935791016
MKD,EUR,Europe,2001,25.2,20.2,30.7,,705.509887695,557.724304199,922.246765137
MKD,EUR,Europe,2002,25.8,20.6,31.4,,755.748413086,594.288269043,984.627380371
MKD,EUR,Europe,2003,24.9,20.0,30.6,,747.383056641,585.7578125,973.552246094
MKD,EUR,Europe,2004,24.0,19.3,29.6,,724.680419922,565.557678223,943.24987793
MKD,EUR,Europe,2005,24.2,19.5,29.9,,729.704589844,568.171813965,947.524841309
MKD,EUR,Europe,2006,24.6,19.8,30.5,,713.627563477,552.993164063,922.247131348
MKD,EUR,Europe,2007,24.5,19.8,30.6,,732.158752441,566.309814453,942.754211426
MKD,EUR,Europe,2008,23.4,18.9,29.3,,696.653442383,535.748779297,896.40447998
MKD,EUR,Europe,2009,23.2,18.8,29.2,,681.832702637,521.477600098,877.790771484
MKD,EUR,Europe,2010,22.7,18.3,28.7,,667.028015137,508.726867676,859.463012695
MKD,EUR,Europe,2011,22.6,18.3,28.8,,666.935668945,507.380584717,860.808959961
MKD,EUR,Europe,2012,21.9,17.6,28.0,,674.81628418,512.718017578,875.056213379
MKD,EUR,Europe,2013,21.0,16.9,27.2,,631.75579834,478.285308838,825.446105957
MKD,EUR,Europe,2014,21.4,17.2,27.6,,649.625061035,490.894744873,850.581787109
MKD,EUR,Europe,2015,21.5,17.2,27.9,,648.376342773,487.326141357,853.711242676
MKD,EUR,Europe,2016,20.8,16.6,27.2,,624.880737305,468.428222656,826.807556152
MKD,EUR,Europe,2017,20.0,15.8,26.3,,614.110961914,458.996734619,817.480895996
MKD,EUR,Europe,2018,20.0,15.9,26.5,,584.230041504,435.463592529,783.586425781
MKD,EUR,Europe,2019,19.3,15.1,26.0,,650.75604248,480.673828125,871.219726563
MKD,EUR,Europe,2020,19.8,15.3,27.8,,622.022583008,451.582397461,854.284118652
MKD,EUR,Europe,2021,19.6,14.6,28.5,,579.15234375,405.093261719,817.992431641
MLI,AFR,Africa,2000,25.8,15.3,37.0,,663.188537598,332.442321777,1094.093383789
MLI,AFR,Africa,2001,25.5,15.1,36.7,,658.897033691,330.772399902,1091.130981445
MLI,AFR,Africa,2002,25.4,15.0,36.5,,656.630432129,330.892059326,1087.837524414
MLI,AFR,Africa,2003,25.0,14.8,36.1,,648.366638184,328.723175049,1074.659301758
MLI,AFR,Africa,2004,24.7,14.7,35.7,,643.666259766,327.835693359,1068.028076172
MLI,AFR,Africa,2005,24.5,14.6,35.5,,640.297973633,327.154144287,1064.356079102
MLI,AFR,Africa,2006,24.5,14.6,35.6,,642.625427246,329.171783447,1069.962158203
MLI,AFR,Africa,2007,24.8,14.8,36.0,,650.337341309,333.986694336,1083.374389648
MLI,AFR,Africa,2008,25.1,15.0,36.4,,659.20324707,339.136291504,1098.074462891
MLI,AFR,Africa,2009,25.1,15.0,36.4,,662.448303223,341.594451904,1103.039794922
MLI,AFR,Africa,2010,24.9,14.9,36.3,,658.104309082,340.320251465,1095.701538086
MLI,AFR,Africa,2011,24.9,14.9,36.3,,658.613220215,341.406799316,1097.427001953
MLI,AFR,Africa,2012,25.1,15.0,36.7,,663.994140625,344.553741455,1105.987426758
MLI,AFR,Africa,2013,25.2,15.1,36.8,,664.249084473,345.898376465,1106.134155273
MLI,AFR,Africa,2014,25.3,15.1,37.1,,666.047058105,346.475402832,1110.604736328
MLI,AFR,Africa,2015,25.4,15.1,37.4,,670.348632813,346.951416016,1122.966308594
MLI,AFR,Africa,2016,25.1,14.9,37.1,,664.939025879,344.108520508,1115.332519531
MLI,AFR,Africa,2017,24.8,14.6,36.7,,657.013977051,339.464538574,1103.551757813
MLI,AFR,Africa,2018,24.6,14.4,36.5,,650.657775879,336.473266602,1095.693359375
MLI,AFR,Africa,2019,24.2,14.2,36.0,,643.145568848,332.935119629,1085.681274414
MLI,AFR,Africa,2020,24.2,14.1,35.9,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",648.725219727,334.335479736,1092.250610352
MLI,AFR,Africa,2021,23.0,13.2,34.4,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and need to be interpreted with caution.",618.320983887,314.508636475,1039.482421875
MLT,EUR,Europe,2000,15.7,13.8,18.5,,471.756622314,389.200439453,598.257751465
MLT,EUR,Europe,2001,15.2,13.3,17.8,,456.456573486,376.015075684,583.573303223
MLT,EUR,Europe,2002,14.4,12.6,17.0,,443.032287598,365.192230225,569.467529297
MLT,EUR,Europe,2003,13.9,12.2,16.5,,437.070953369,361.170013428,566.362731934
MLT,EUR,Europe,2004,13.4,11.8,16.0,,430.454711914,356.053497314,561.962402344
MLT,EUR,Europe,2005,13.2,11.5,15.6,,425.101989746,352.01260376,555.098266602
MLT,EUR,Europe,2006,13.0,11.2,15.2,,417.193023682,343.454345703,546.29284668
MLT,EUR,Europe,2007,12.8,11.0,15.0,,404.99407959,331.324432373,532.97668457
MLT,EUR,Europe,2008,12.4,10.8,14.9,,389.238952637,318.998474121,516.473205566
MLT,EUR,Europe,2009,12.1,10.6,14.7,,377.80178833,309.544586182,503.670593262
MLT,EUR,Europe,2010,11.8,10.3,14.2,,371.776916504,303.408874512,497.030212402
MLT,EUR,Europe,2011,11.5,10.1,13.8,,361.441986084,294.810638428,481.548919678
MLT,EUR,Europe,2012,11.1,9.7,13.3,,350.833618164,284.942443848,467.095367432
MLT,EUR,Europe,2013,10.9,9.3,13.0,,340.192687988,275.45904541,456.4815979
MLT,EUR,Europe,2014,10.8,9.1,12.8,,332.157226563,267.508361816,448.201080322
MLT,EUR,Europe,2015,10.7,9.0,12.7,,325.218078613,258.972442627,440.009857178
MLT,EUR,Europe,2016,10.6,8.8,12.5,,317.919891357,249.652938843,431.186920166
MLT,EUR,Europe,2017,10.4,8.5,12.3,,311.842010498,242.694656372,423.419128418
MLT,EUR,Europe,2018,10.1,8.3,12.0,,303.131256104,234.55229187,412.612915039
MLT,EUR,Europe,2019,10.0,8.2,11.9,,304.915802002,233.643508911,414.332946777
MLT,EUR,Europe,2020,9.7,7.9,11.6,,295.386810303,223.861175537,405.434112549
MLT,EUR,Europe,2021,9.8,7.9,11.7,,300.481201172,228.349533081,409.694366455
MMR,SEAR,South-East Asia,2000,33.1,21.8,45.8,,847.059570313,497.954803467,1322.516845703
MMR,SEAR,South-East Asia,2001,32.8,21.7,45.3,,836.749633789,495.126403809,1301.375976563
MMR,SEAR,South-East Asia,2002,32.7,21.7,45.0,,835.002624512,496.096069336,1295.033569336
MMR,SEAR,South-East Asia,2003,32.6,21.7,44.8,,833.89440918,497.710632324,1290.10168457
MMR,SEAR,South-East Asia,2004,32.7,21.9,44.8,,834.726623535,501.04574585,1287.640869141
MMR,SEAR,South-East Asia,2005,32.2,21.6,44.0,,821.620117188,496.315063477,1261.294433594
MMR,SEAR,South-East Asia,2006,31.8,21.5,43.5,,811.476989746,493.107727051,1240.197021484
MMR,SEAR,South-East Asia,2007,30.8,20.8,42.2,,786.19720459,480.058807373,1197.335327148
MMR,SEAR,South-East Asia,2008,30.1,20.4,41.2,,771.458068848,472.77746582,1172.729492188
MMR,SEAR,South-East Asia,2009,29.0,19.6,39.8,,741.516235352,455.906311035,1125.090698242
